date,USA_cpi_value,USA_cpi_days_since_update,UK_cpi_value,UK_cpi_days_since_update,USA_cpi_yoy,USA_cpi_yoy_days_since_update,UK_cpi_yoy,UK_cpi_yoy_days_since_update,UK_cpi_yoy_log
2024-03-07,309.685,23.0,132.2,25,3.0883429864855705,23.0,3.9308176100628867,25.0,1.3688474475161683
2024-03-08,309.685,24.0,132.2,26,3.0883429864855705,24.0,3.9308176100628867,26.0,1.3688474475161683
2024-03-11,309.685,27.0,132.2,29,3.0883429864855705,27.0,3.9308176100628867,29.0,1.3688474475161683
2024-03-12,311.054,0.0,132.2,30,3.157074141648697,0.0,3.9308176100628867,30.0,1.3688474475161683
2024-03-13,311.054,1.0,131.5,0,3.157074141648697,1.0,4.034810126582267,0.0,1.3949592440056116
2024-03-14,311.054,2.0,131.5,1,3.157074141648697,2.0,4.034810126582267,1.0,1.3949592440056116
2024-03-15,311.054,3.0,131.5,2,3.157074141648697,3.0,4.034810126582267,2.0,1.3949592440056116
2024-03-18,311.054,6.0,131.5,5,3.157074141648697,6.0,4.034810126582267,5.0,1.3949592440056116
2024-03-19,311.054,7.0,131.5,6,3.157074141648697,7.0,4.034810126582267,6.0,1.3949592440056116
2024-03-20,311.054,8.0,131.5,7,3.157074141648697,8.0,4.034810126582267,7.0,1.3949592440056116
2024-03-21,311.054,9.0,131.5,8,3.157074141648697,9.0,4.034810126582267,8.0,1.3949592440056116
2024-03-22,311.054,10.0,131.5,9,3.157074141648697,10.0,4.034810126582267,9.0,1.3949592440056116
2024-03-25,311.054,13.0,131.5,12,3.157074141648697,13.0,4.034810126582267,12.0,1.3949592440056116
2024-03-26,311.054,14.0,131.5,13,3.157074141648697,14.0,4.034810126582267,13.0,1.3949592440056116
2024-03-27,311.054,15.0,131.5,14,3.157074141648697,15.0,4.034810126582267,14.0,1.3949592440056116
2024-03-28,311.054,16.0,131.5,15,3.157074141648697,16.0,4.034810126582267,15.0,1.3949592440056116
2024-03-29,311.054,17.0,131.5,16,3.157074141648697,17.0,4.034810126582267,16.0,1.3949592440056116
2024-04-01,311.054,20.0,131.5,19,3.157074141648697,20.0,4.034810126582267,19.0,1.3949592440056116
2024-04-02,311.054,21.0,131.5,20,3.157074141648697,21.0,4.034810126582267,20.0,1.3949592440056116
2024-04-03,311.054,22.0,131.5,21,3.157074141648697,22.0,4.034810126582267,21.0,1.3949592440056116
2024-04-04,311.054,23.0,131.5,22,3.157074141648697,23.0,4.034810126582267,22.0,1.3949592440056116
2024-04-05,311.054,24.0,131.5,23,3.157074141648697,24.0,4.034810126582267,23.0,1.3949592440056116
2024-04-08,311.054,27.0,131.5,26,3.157074141648697,27.0,4.034810126582267,26.0,1.3949592440056116
2024-04-09,311.054,28.0,131.5,27,3.157074141648697,28.0,4.034810126582267,27.0,1.3949592440056116
2024-04-10,312.23,0.0,131.5,28,3.4868349120836584,0.0,4.034810126582267,28.0,1.3949592440056116
2024-04-11,312.23,1.0,132.3,0,3.4868349120836584,1.0,3.4401876465989023,0.0,1.235526018327509
2024-04-12,312.23,2.0,132.3,1,3.4868349120836584,2.0,3.4401876465989023,1.0,1.235526018327509
2024-04-15,312.23,5.0,132.3,4,3.4868349120836584,5.0,3.4401876465989023,4.0,1.235526018327509
2024-04-16,312.23,6.0,132.3,5,3.4868349120836584,6.0,3.4401876465989023,5.0,1.235526018327509
2024-04-17,312.23,7.0,132.3,6,3.4868349120836584,7.0,3.4401876465989023,6.0,1.235526018327509
2024-04-18,312.23,8.0,132.3,7,3.4868349120836584,8.0,3.4401876465989023,7.0,1.235526018327509
2024-04-19,312.23,9.0,132.3,8,3.4868349120836584,9.0,3.4401876465989023,8.0,1.235526018327509
2024-04-22,312.23,12.0,132.3,11,3.4868349120836584,12.0,3.4401876465989023,11.0,1.235526018327509
2024-04-23,312.23,13.0,132.3,12,3.4868349120836584,13.0,3.4401876465989023,12.0,1.235526018327509
2024-04-24,312.23,14.0,132.3,13,3.4868349120836584,14.0,3.4401876465989023,13.0,1.235526018327509
2024-04-25,312.23,15.0,132.3,14,3.4868349120836584,15.0,3.4401876465989023,14.0,1.235526018327509
2024-04-26,312.23,16.0,132.3,15,3.4868349120836584,16.0,3.4401876465989023,15.0,1.235526018327509
2024-04-29,312.23,19.0,132.3,18,3.4868349120836584,19.0,3.4401876465989023,18.0,1.235526018327509
2024-04-30,312.23,20.0,132.3,19,3.4868349120836584,20.0,3.4401876465989023,19.0,1.235526018327509
2024-05-01,312.23,21.0,132.3,20,3.4868349120836584,21.0,3.4401876465989023,20.0,1.235526018327509
2024-05-02,312.23,22.0,132.3,21,3.4868349120836584,22.0,3.4401876465989023,21.0,1.235526018327509
2024-05-03,312.23,23.0,132.3,22,3.4868349120836584,23.0,3.4401876465989023,22.0,1.235526018327509
2024-05-06,312.23,26.0,132.3,25,3.4868349120836584,26.0,3.4401876465989023,25.0,1.235526018327509
2024-05-07,312.23,27.0,132.3,26,3.4868349120836584,27.0,3.4401876465989023,26.0,1.235526018327509
2024-05-08,312.23,28.0,132.3,27,3.4868349120836584,28.0,3.4401876465989023,27.0,1.235526018327509
2024-05-09,312.23,29.0,132.3,28,3.4868349120836584,29.0,3.4401876465989023,28.0,1.235526018327509
2024-05-10,312.23,30.0,132.3,29,3.4868349120836584,30.0,3.4401876465989023,29.0,1.235526018327509
2024-05-13,312.23,33.0,133.0,1,3.4868349120836584,33.0,3.1807602792862655,1.0,1.157120249753211
2024-05-14,312.23,34.0,133.0,2,3.4868349120836584,34.0,3.1807602792862655,2.0,1.157120249753211
2024-05-15,313.207,0.0,133.0,3,3.3607951262196734,0.0,3.1807602792862655,3.0,1.157120249753211
2024-05-16,313.207,1.0,133.0,4,3.3607951262196734,1.0,3.1807602792862655,4.0,1.157120249753211
2024-05-17,313.207,2.0,133.0,5,3.3607951262196734,2.0,3.1807602792862655,5.0,1.157120249753211
2024-05-20,313.207,5.0,133.0,8,3.3607951262196734,5.0,3.1807602792862655,8.0,1.157120249753211
2024-05-21,313.207,6.0,133.0,9,3.3607951262196734,6.0,3.1807602792862655,9.0,1.157120249753211
2024-05-22,313.207,7.0,133.0,10,3.3607951262196734,7.0,3.1807602792862655,10.0,1.157120249753211
2024-05-23,313.207,8.0,133.0,11,3.3607951262196734,8.0,3.1807602792862655,11.0,1.157120249753211
2024-05-24,313.207,9.0,133.0,12,3.3607951262196734,9.0,3.1807602792862655,12.0,1.157120249753211
2024-05-27,313.207,12.0,133.0,15,3.3607951262196734,12.0,3.1807602792862655,15.0,1.157120249753211
2024-05-28,313.207,13.0,133.0,16,3.3607951262196734,13.0,3.1807602792862655,16.0,1.157120249753211
2024-05-29,313.207,14.0,133.0,17,3.3607951262196734,14.0,3.1807602792862655,17.0,1.157120249753211
2024-05-30,313.207,15.0,133.0,18,3.3607951262196734,15.0,3.1807602792862655,18.0,1.157120249753211
2024-05-31,313.207,16.0,133.0,19,3.3607951262196734,16.0,3.1807602792862655,19.0,1.157120249753211
2024-06-03,313.207,19.0,133.0,22,3.3607951262196734,19.0,3.1807602792862655,22.0,1.157120249753211
2024-06-04,313.207,20.0,133.0,23,3.3607951262196734,20.0,3.1807602792862655,23.0,1.157120249753211
2024-06-05,313.207,21.0,133.0,24,3.3607951262196734,21.0,3.1807602792862655,24.0,1.157120249753211
2024-06-06,313.207,22.0,133.0,25,3.3607951262196734,22.0,3.1807602792862655,25.0,1.157120249753211
2024-06-07,313.207,23.0,133.0,26,3.3607951262196734,23.0,3.1807602792862655,26.0,1.157120249753211
2024-06-10,313.207,26.0,133.0,29,3.3607951262196734,26.0,3.1807602792862655,29.0,1.157120249753211
2024-06-11,313.207,27.0,133.5,0,3.3607951262196734,27.0,2.3773006134969243,0.0,0.8659656479866359
2024-06-12,313.225,0.0,133.5,1,3.244278584003113,0.0,2.3773006134969243,1.0,0.8659656479866359
2024-06-13,313.225,1.0,133.5,2,3.244278584003113,1.0,2.3773006134969243,2.0,0.8659656479866359
2024-06-14,313.225,2.0,133.5,3,3.244278584003113,2.0,2.3773006134969243,3.0,0.8659656479866359
2024-06-17,313.225,5.0,133.5,6,3.244278584003113,5.0,2.3773006134969243,6.0,0.8659656479866359
2024-06-18,313.225,6.0,133.5,7,3.244278584003113,6.0,2.3773006134969243,7.0,0.8659656479866359
2024-06-19,313.225,7.0,133.5,8,3.244278584003113,7.0,2.3773006134969243,8.0,0.8659656479866359
2024-06-20,313.225,8.0,133.5,9,3.244278584003113,8.0,2.3773006134969243,9.0,0.8659656479866359
2024-06-21,313.225,9.0,133.5,10,3.244278584003113,9.0,2.3773006134969243,10.0,0.8659656479866359
2024-06-24,313.225,12.0,133.5,13,3.244278584003113,12.0,2.3773006134969243,13.0,0.8659656479866359
2024-06-25,313.225,13.0,133.5,14,3.244278584003113,13.0,2.3773006134969243,14.0,0.8659656479866359
2024-06-26,313.225,14.0,133.5,15,3.244278584003113,14.0,2.3773006134969243,15.0,0.8659656479866359
2024-06-27,313.225,15.0,133.5,16,3.244278584003113,15.0,2.3773006134969243,16.0,0.8659656479866359
2024-06-28,313.225,16.0,133.5,17,3.244278584003113,16.0,2.3773006134969243,17.0,0.8659656479866359
2024-07-01,313.225,19.0,133.5,20,3.244278584003113,19.0,2.3773006134969243,20.0,0.8659656479866359
2024-07-02,313.225,20.0,133.5,21,3.244278584003113,20.0,2.3773006134969243,21.0,0.8659656479866359
2024-07-03,313.225,21.0,133.5,22,3.244278584003113,21.0,2.3773006134969243,22.0,0.8659656479866359
2024-07-04,313.225,22.0,133.5,23,3.244278584003113,22.0,2.3773006134969243,23.0,0.8659656479866359
2024-07-05,313.225,23.0,133.5,24,3.244278584003113,23.0,2.3773006134969243,24.0,0.8659656479866359
2024-07-08,313.225,26.0,133.5,27,3.244278584003113,26.0,2.3773006134969243,27.0,0.8659656479866359
2024-07-09,313.225,27.0,133.5,28,3.244278584003113,27.0,2.3773006134969243,28.0,0.8659656479866359
2024-07-10,313.225,28.0,133.5,29,3.244278584003113,28.0,2.3773006134969243,29.0,0.8659656479866359
2024-07-11,313.049,0.0,133.5,30,2.9702579486470926,0.0,2.3773006134969243,30.0,0.8659656479866359
2024-07-12,313.049,1.0,133.9,0,2.9702579486470926,1.0,1.980198019801982,0.0,0.6831968497067781
2024-07-15,313.049,4.0,133.9,3,2.9702579486470926,4.0,1.980198019801982,3.0,0.6831968497067781
2024-07-16,313.049,5.0,133.9,4,2.9702579486470926,5.0,1.980198019801982,4.0,0.6831968497067781
2024-07-17,313.049,6.0,133.9,5,2.9702579486470926,6.0,1.980198019801982,5.0,0.6831968497067781
2024-07-18,313.049,7.0,133.9,6,2.9702579486470926,7.0,1.980198019801982,6.0,0.6831968497067781
2024-07-19,313.049,8.0,133.9,7,2.9702579486470926,8.0,1.980198019801982,7.0,0.6831968497067781
2024-07-22,313.049,11.0,133.9,10,2.9702579486470926,11.0,1.980198019801982,10.0,0.6831968497067781
2024-07-23,313.049,12.0,133.9,11,2.9702579486470926,12.0,1.980198019801982,11.0,0.6831968497067781
2024-07-24,313.049,13.0,133.9,12,2.9702579486470926,13.0,1.980198019801982,12.0,0.6831968497067781
2024-07-25,313.049,14.0,133.9,13,2.9702579486470926,14.0,1.980198019801982,13.0,0.6831968497067781
2024-07-26,313.049,15.0,133.9,14,2.9702579486470926,15.0,1.980198019801982,14.0,0.6831968497067781
2024-07-29,313.049,18.0,133.9,17,2.9702579486470926,18.0,1.980198019801982,17.0,0.6831968497067781
2024-07-30,313.049,19.0,133.9,18,2.9702579486470926,19.0,1.980198019801982,18.0,0.6831968497067781
2024-07-31,313.049,20.0,133.9,19,2.9702579486470926,20.0,1.980198019801982,19.0,0.6831968497067781
2024-08-01,313.049,21.0,133.9,20,2.9702579486470926,21.0,1.980198019801982,20.0,0.6831968497067781
2024-08-02,313.049,22.0,133.9,21,2.9702579486470926,22.0,1.980198019801982,21.0,0.6831968497067781
2024-08-05,313.049,25.0,133.9,24,2.9702579486470926,25.0,1.980198019801982,24.0,0.6831968497067781
2024-08-06,313.049,26.0,133.9,25,2.9702579486470926,26.0,1.980198019801982,25.0,0.6831968497067781
2024-08-07,313.049,27.0,133.9,26,2.9702579486470926,27.0,1.980198019801982,26.0,0.6831968497067781
2024-08-08,313.049,28.0,133.9,27,2.9702579486470926,28.0,1.980198019801982,27.0,0.6831968497067781
2024-08-09,313.049,29.0,133.9,28,2.9702579486470926,29.0,1.980198019801982,28.0,0.6831968497067781
2024-08-12,313.049,32.0,134.1,1,2.9702579486470926,32.0,1.9771863117870714,1.0,0.681674779397708
2024-08-13,313.049,33.0,134.1,2,2.9702579486470926,33.0,1.9771863117870714,2.0,0.681674779397708
2024-08-14,313.534,0.0,134.1,3,2.9414757935583014,0.0,1.9771863117870714,3.0,0.681674779397708
2024-08-15,313.534,1.0,134.1,4,2.9414757935583014,1.0,1.9771863117870714,4.0,0.681674779397708
2024-08-16,313.534,2.0,134.1,5,2.9414757935583014,2.0,1.9771863117870714,5.0,0.681674779397708
2024-08-19,313.534,5.0,134.1,8,2.9414757935583014,5.0,1.9771863117870714,8.0,0.681674779397708
2024-08-20,313.534,6.0,134.1,9,2.9414757935583014,6.0,1.9771863117870714,9.0,0.681674779397708
2024-08-21,313.534,7.0,134.1,10,2.9414757935583014,7.0,1.9771863117870714,10.0,0.681674779397708
2024-08-22,313.534,8.0,134.1,11,2.9414757935583014,8.0,1.9771863117870714,11.0,0.681674779397708
2024-08-23,313.534,9.0,134.1,12,2.9414757935583014,9.0,1.9771863117870714,12.0,0.681674779397708
2024-08-26,313.534,12.0,134.1,15,2.9414757935583014,12.0,1.9771863117870714,15.0,0.681674779397708
2024-08-27,313.534,13.0,134.1,16,2.9414757935583014,13.0,1.9771863117870714,16.0,0.681674779397708
2024-08-28,313.534,14.0,134.1,17,2.9414757935583014,14.0,1.9771863117870714,17.0,0.681674779397708
2024-08-29,313.534,15.0,134.1,18,2.9414757935583014,15.0,1.9771863117870714,18.0,0.681674779397708
2024-08-30,313.534,16.0,134.1,19,2.9414757935583014,16.0,1.9771863117870714,19.0,0.681674779397708
2024-09-02,313.534,19.0,134.1,22,2.9414757935583014,19.0,1.9771863117870714,22.0,0.681674779397708
2024-09-03,313.534,20.0,134.1,23,2.9414757935583014,20.0,1.9771863117870714,23.0,0.681674779397708
2024-09-04,313.534,21.0,134.1,24,2.9414757935583014,21.0,1.9771863117870714,24.0,0.681674779397708
2024-09-05,313.534,22.0,134.1,25,2.9414757935583014,22.0,1.9771863117870714,25.0,0.681674779397708
2024-09-06,313.534,23.0,134.1,26,2.9414757935583014,23.0,1.9771863117870714,26.0,0.681674779397708
2024-09-09,313.534,26.0,134.1,29,2.9414757935583014,26.0,1.9771863117870714,29.0,0.681674779397708
2024-09-10,313.534,27.0,134.1,30,2.9414757935583014,27.0,1.9771863117870714,30.0,0.681674779397708
2024-09-11,314.121,0.0,133.8,0,2.607144490692037,0.0,2.2154316271963292,0.0,0.7954472500646638
2024-09-12,314.121,1.0,133.8,1,2.607144490692037,1.0,2.2154316271963292,1.0,0.7954472500646638
2024-09-13,314.121,2.0,133.8,2,2.607144490692037,2.0,2.2154316271963292,2.0,0.7954472500646638
2024-09-16,314.121,5.0,133.8,5,2.607144490692037,5.0,2.2154316271963292,5.0,0.7954472500646638
2024-09-17,314.121,6.0,133.8,6,2.607144490692037,6.0,2.2154316271963292,6.0,0.7954472500646638
2024-09-18,314.121,7.0,133.8,7,2.607144490692037,7.0,2.2154316271963292,7.0,0.7954472500646638
2024-09-19,314.121,8.0,133.8,8,2.607144490692037,8.0,2.2154316271963292,8.0,0.7954472500646638
2024-09-20,314.121,9.0,133.8,9,2.607144490692037,9.0,2.2154316271963292,9.0,0.7954472500646638
2024-09-23,314.121,12.0,133.8,12,2.607144490692037,12.0,2.2154316271963292,12.0,0.7954472500646638
2024-09-24,314.121,13.0,133.8,13,2.607144490692037,13.0,2.2154316271963292,13.0,0.7954472500646638
2024-09-25,314.121,14.0,133.8,14,2.607144490692037,14.0,2.2154316271963292,14.0,0.7954472500646638
2024-09-26,314.121,15.0,133.8,15,2.607144490692037,15.0,2.2154316271963292,15.0,0.7954472500646638
2024-09-27,314.121,16.0,133.8,16,2.607144490692037,16.0,2.2154316271963292,16.0,0.7954472500646638
2024-09-30,314.121,19.0,133.8,19,2.607144490692037,19.0,2.2154316271963292,19.0,0.7954472500646638
2024-10-01,314.121,20.0,133.8,20,2.607144490692037,20.0,2.2154316271963292,20.0,0.7954472500646638
2024-10-02,314.121,21.0,133.8,21,2.607144490692037,21.0,2.2154316271963292,21.0,0.7954472500646638
2024-10-03,314.121,22.0,133.8,22,2.607144490692037,22.0,2.2154316271963292,22.0,0.7954472500646638
2024-10-04,314.121,23.0,133.8,23,2.607144490692037,23.0,2.2154316271963292,23.0,0.7954472500646638
2024-10-07,314.121,26.0,133.8,26,2.607144490692037,26.0,2.2154316271963292,26.0,0.7954472500646638
2024-10-08,314.121,27.0,133.8,27,2.607144490692037,27.0,2.2154316271963292,27.0,0.7954472500646638
2024-10-09,314.121,28.0,133.8,28,2.607144490692037,28.0,2.2154316271963292,28.0,0.7954472500646638
2024-10-10,314.686,0.0,133.8,29,2.4264830315416708,0.0,2.2154316271963292,29.0,0.7954472500646638
2024-10-11,314.686,1.0,133.8,30,2.4264830315416708,1.0,2.2154316271963292,30.0,0.7954472500646638
2024-10-14,314.686,4.0,134.3,2,2.4264830315416708,4.0,2.2848438690022954,2.0,0.8262976933474552
2024-10-15,314.686,5.0,134.3,3,2.4264830315416708,5.0,2.2848438690022954,3.0,0.8262976933474552
2024-10-16,314.686,6.0,134.3,4,2.4264830315416708,6.0,2.2848438690022954,4.0,0.8262976933474552
2024-10-17,314.686,7.0,134.3,5,2.4264830315416708,7.0,2.2848438690022954,5.0,0.8262976933474552
2024-10-18,314.686,8.0,134.3,6,2.4264830315416708,8.0,2.2848438690022954,6.0,0.8262976933474552
2024-10-21,314.686,11.0,134.3,9,2.4264830315416708,11.0,2.2848438690022954,9.0,0.8262976933474552
2024-10-22,314.686,12.0,134.3,10,2.4264830315416708,12.0,2.2848438690022954,10.0,0.8262976933474552
2024-10-23,314.686,13.0,134.3,11,2.4264830315416708,13.0,2.2848438690022954,11.0,0.8262976933474552
2024-10-24,314.686,14.0,134.3,12,2.4264830315416708,14.0,2.2848438690022954,12.0,0.8262976933474552
2024-10-25,314.686,15.0,134.3,13,2.4264830315416708,15.0,2.2848438690022954,13.0,0.8262976933474552
2024-10-28,314.686,18.0,134.3,16,2.4264830315416708,18.0,2.2848438690022954,16.0,0.8262976933474552
2024-10-29,314.686,19.0,134.3,17,2.4264830315416708,19.0,2.2848438690022954,17.0,0.8262976933474552
2024-10-30,314.686,20.0,134.3,18,2.4264830315416708,20.0,2.2848438690022954,18.0,0.8262976933474552
2024-10-31,314.686,21.0,134.3,19,2.4264830315416708,21.0,2.2848438690022954,19.0,0.8262976933474552
2024-11-01,314.686,22.0,134.3,20,2.4264830315416708,22.0,2.2848438690022954,20.0,0.8262976933474552
2024-11-04,314.686,25.0,134.3,23,2.4264830315416708,25.0,2.2848438690022954,23.0,0.8262976933474552
2024-11-05,314.686,26.0,134.3,24,2.4264830315416708,26.0,2.2848438690022954,24.0,0.8262976933474552
2024-11-06,314.686,27.0,134.3,25,2.4264830315416708,27.0,2.2848438690022954,25.0,0.8262976933474552
2024-11-07,314.686,28.0,134.3,26,2.4264830315416708,28.0,2.2848438690022954,26.0,0.8262976933474552
2024-11-08,314.686,29.0,134.3,27,2.4264830315416708,29.0,2.2848438690022954,27.0,0.8262976933474552
2024-11-11,314.686,32.0,134.2,0,2.4264830315416708,32.0,1.6666666666666607,0.0,0.5108256237659872
2024-11-12,314.686,33.0,134.2,1,2.4264830315416708,33.0,1.6666666666666607,1.0,0.5108256237659872
2024-11-13,315.454,0.0,134.2,2,2.578844053871343,0.0,1.6666666666666607,2.0,0.5108256237659872
2024-11-14,315.454,1.0,134.2,3,2.578844053871343,1.0,1.6666666666666607,3.0,0.5108256237659872
2024-11-15,315.454,2.0,134.2,4,2.578844053871343,2.0,1.6666666666666607,4.0,0.5108256237659872
2024-11-18,315.454,5.0,134.2,7,2.578844053871343,5.0,1.6666666666666607,7.0,0.5108256237659872
2024-11-19,315.454,6.0,134.2,8,2.578844053871343,6.0,1.6666666666666607,8.0,0.5108256237659872
2024-11-20,315.454,7.0,134.2,9,2.578844053871343,7.0,1.6666666666666607,9.0,0.5108256237659872
2024-11-21,315.454,8.0,134.2,10,2.578844053871343,8.0,1.6666666666666607,10.0,0.5108256237659872
2024-11-22,315.454,9.0,134.2,11,2.578844053871343,9.0,1.6666666666666607,11.0,0.5108256237659872
2024-11-25,315.454,12.0,134.2,14,2.578844053871343,12.0,1.6666666666666607,14.0,0.5108256237659872
2024-11-26,315.454,13.0,134.2,15,2.578844053871343,13.0,1.6666666666666607,15.0,0.5108256237659872
2024-11-27,315.454,14.0,134.2,16,2.578844053871343,14.0,1.6666666666666607,16.0,0.5108256237659872
2024-11-28,315.454,15.0,134.2,17,2.578844053871343,15.0,1.6666666666666607,17.0,0.5108256237659872
2024-11-29,315.454,16.0,134.2,18,2.578844053871343,16.0,1.6666666666666607,18.0,0.5108256237659872
2024-12-02,315.454,19.0,134.2,21,2.578844053871343,19.0,1.6666666666666607,21.0,0.5108256237659872
2024-12-03,315.454,20.0,134.2,22,2.578844053871343,20.0,1.6666666666666607,22.0,0.5108256237659872
2024-12-04,315.454,21.0,134.2,23,2.578844053871343,21.0,1.6666666666666607,23.0,0.5108256237659872
2024-12-05,315.454,22.0,134.2,24,2.578844053871343,22.0,1.6666666666666607,24.0,0.5108256237659872
2024-12-06,315.454,23.0,134.2,25,2.578844053871343,23.0,1.6666666666666607,25.0,0.5108256237659872
2024-12-09,315.454,26.0,134.2,28,2.578844053871343,26.0,1.6666666666666607,28.0,0.5108256237659872
2024-12-10,315.454,27.0,134.2,29,2.578844053871343,27.0,1.6666666666666607,29.0,0.5108256237659872
2024-12-11,316.441,0.0,134.2,30,2.719472461284833,0.0,1.6666666666666607,30.0,0.5108256237659872
2024-12-12,316.441,1.0,135.0,0,2.719472461284833,1.0,2.2727272727272707,0.0,0.8209805520698293
2024-12-13,316.441,2.0,135.0,1,2.719472461284833,2.0,2.2727272727272707,1.0,0.8209805520698293
2024-12-16,316.441,5.0,135.0,4,2.719472461284833,5.0,2.2727272727272707,4.0,0.8209805520698293
2024-12-17,316.441,6.0,135.0,5,2.719472461284833,6.0,2.2727272727272707,5.0,0.8209805520698293
2024-12-18,316.441,7.0,135.0,6,2.719472461284833,7.0,2.2727272727272707,6.0,0.8209805520698293
2024-12-19,316.441,8.0,135.0,7,2.719472461284833,8.0,2.2727272727272707,7.0,0.8209805520698293
2024-12-20,316.441,9.0,135.0,8,2.719472461284833,9.0,2.2727272727272707,8.0,0.8209805520698293
2024-12-23,316.441,12.0,135.0,11,2.719472461284833,12.0,2.2727272727272707,11.0,0.8209805520698293
2024-12-24,316.441,13.0,135.0,12,2.719472461284833,13.0,2.2727272727272707,12.0,0.8209805520698293
